mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,spectral_centroids,spectral_bandwidth,spectral_contrast,spectral_rolloff,meanfreq,maxfreq,label
-447.0140076,124.7990723,-4.985432625,7.005644321,5.68777132,-29.24459457,-9.969518661,6.721259117,-7.472489834,-7.648909092,-2.345125675,-2.722848415,-4.102963448,-12.74243164,-15.20445061,-5.984122276,-3.841178894,-10.91272926,-15.25090599,-13.15331078,1639.983663,1547.565456,22.40569686,3225.83912,1639.983663,2831.38605,0
-505.9442139,107.3793411,14.42387962,2.826880455,9.321165085,9.08866787,14.95137024,4.129801273,-5.582490921,3.45021534,5.210398197,-0.903660595,-2.002292156,-2.664614677,-5.077215195,-8.562507629,-6.226958275,-1.203551888,-8.204483032,-10.36888313,1439.738394,1538.300015,20.63917099,2984.579397,1439.738394,2793.389982,0
-413.8243103,115.2419586,-11.55598831,4.670585155,-3.048796892,-10.22441006,15.72650814,-7.126303196,-16.35696983,9.497673988,1.503962398,-8.329518318,-0.839399338,-0.786385477,1.241609693,-0.826698601,-7.145842552,-3.814449549,-0.748610258,-3.091147661,2071.486083,1492.876093,21.05967373,3113.485647,2071.486083,5779.348041,0
-519.3220215,94.33595276,41.71256638,32.71360397,23.20599937,3.461913347,-3.776378393,2.88674593,8.664925575,-2.218783617,-10.24881077,-1.805210233,0.523736656,0.426195115,5.46861887,1.276448369,-2.322650433,0.939558566,-0.210055158,-1.241617322,1258.07749,1652.565334,19.9765614,3039.539426,1258.07749,2014.346595,0
-508.3808289,156.6529846,15.20277023,9.958705902,10.7457695,0.897840619,-0.063638002,-11.87590027,-0.262863219,3.160131216,-12.05522442,0.348775208,-0.771868169,-15.85549641,0.811781049,5.688661575,-9.680027962,-6.212995529,-1.136561036,-4.970557213,1354.959396,1530.115187,20.06762794,2835.437863,1354.959396,2442.848749,0
-518.4230347,146.5639191,12.68309784,-1.697315931,10.25209141,9.757305145,4.660361767,-3.634758472,6.24430418,3.629346371,-7.96583128,2.745595694,-2.006108284,-12.48975945,2.644012928,4.097231865,-8.36827755,-7.588868141,-3.909339428,-0.818907082,1418.896891,1598.703693,21.155994,3099.495821,1418.896891,2432.35625,0
-492.5143738,116.2412949,-2.79178834,-3.100183487,-2.813763618,-21.36320114,-1.93501246,14.9642868,4.857772827,-6.047535419,-7.143853188,-7.116196632,-8.834805489,-2.606681347,2.624289751,-1.896636605,-2.105408192,-1.401723742,-6.038966179,-6.549146175,1536.304001,1487.955855,20.91469809,3203.170422,1536.304001,3013.104788,0
-553.9625244,89.49086761,29.62209129,17.12298393,13.05427361,-1.032491326,1.968063593,11.66888332,7.500322342,2.135662794,3.850355387,3.808592319,3.61493063,5.643043041,1.502561688,-3.425919533,0.003459817,-0.438463002,-7.220067024,-5.283237934,1837.531634,1680.364329,20.34895809,3648.346657,1837.531634,3874.259886,0
-560.694519,109.9385757,15.64534569,0.622545362,2.269072056,1.638992906,10.49111366,5.841836452,0.285121024,1.622993469,-6.253067017,-13.62739563,-10.97419739,-2.525820494,2.558661222,-2.645350218,-5.29372406,-3.790393829,-6.9906106,-4.283285618,1739.578965,1656.012338,20.48333912,3682.846258,1739.578965,2564.523159,0
-534.937561,117.1221848,32.85468292,35.51383972,21.93180084,0.147816509,3.186915398,0.755834401,2.217227697,-0.133047879,-7.629133224,3.691255093,7.847471714,-1.587726593,-2.321939945,-3.265534163,-2.919156313,-0.536531746,-2.975745678,0.343810827,1719.165015,1743.399813,20.71814679,3645.348837,1719.165015,4097.874456,0
-498.04422,112.8662109,15.22021675,4.28957653,5.680411339,-16.0922184,-10.65692997,4.651062965,-2.449080944,-9.753515244,-9.279017448,-9.776638985,-8.18087101,-8.862392426,-9.022064209,-0.713649988,2.138208628,-3.559617996,-2.466032505,-0.476485401,1223.1658,1403.719,20.25358465,2479.196948,1223.1658,2199.622509,0
-598.8793945,148.7711487,4.498272896,14.31831741,10.8237648,-17.9462719,-2.320256472,2.342459917,-5.11605072,-1.649785519,-0.60935837,4.419331551,1.299144864,-8.419054985,-4.723838329,-3.425314426,-2.080664635,3.334581137,-5.520240784,-8.133104324,1589.399799,1535.438076,20.24920024,3098.746366,1589.399799,4635.902955,0
-455.8533936,146.922287,10.5817976,-16.76273155,6.85020256,3.476839066,-5.22962904,-2.975264549,-5.398748875,-10.64565372,-5.466433048,3.889257431,2.49977231,-2.488715172,0.721174896,3.013720989,-1.852064252,-5.664330959,-5.522102833,-5.850010872,1416.777972,1381.013482,22.34537171,2754.246911,1416.777972,2321.747442,0
-488.7182007,113.4871674,21.43673515,24.71782494,7.95152235,-6.534307003,10.34543133,15.17801762,13.58223629,2.776870728,-1.427809477,8.766844749,-2.302683115,-11.29279232,-2.515018225,-2.300111532,-2.804468155,-4.505483627,-7.617621899,-4.980563641,1628.023532,1936.996926,22.15066328,3997.842478,1628.023532,2628.889719,0
-414.4255066,162.3001099,28.46384048,8.667414665,1.640472651,8.948796272,9.372584343,-0.998684764,14.20379829,1.324310899,-9.694391251,3.908473015,-9.442653656,-3.3854177,10.59019566,-5.351430893,-1.760165572,-2.241850138,-11.05709457,-2.091090679,1357.327528,1740.730269,22.44375413,3289.607558,1357.327528,2510.334548,0
-431.3720703,153.7067566,-47.825737,18.26772118,15.04348564,-35.86765671,2.514526844,6.522045135,-10.691185,-1.087533712,-1.527193666,3.462160826,1.507823825,-5.412593365,4.040744781,-2.434216499,-7.14962101,3.984823465,-2.218744755,-3.917268991,2205.107571,1803.385028,20.27571463,4361.827762,2205.107571,2785.594686,0
-504.0016174,103.0696487,32.03479004,-0.570221424,-14.80640507,-23.56250763,-10.86217785,4.237717628,-0.272837907,-5.973906517,-1.084227681,-0.140274838,-3.127896547,-1.858296275,-2.281114817,-2.864863396,0.074282929,-3.417177439,-10.10806942,-7.927439213,1644.220005,1533.707299,19.89561481,3303.347565,1644.220005,3104.854381,0
-378.0255737,133.461319,27.81152725,24.92959213,17.01750565,0.291068763,8.217256546,7.225949764,4.29355669,2.338353157,-2.398356199,1.997749209,0.390905857,-4.947232723,-3.077509642,-3.709726572,0.118977562,4.818796158,0.126195386,-1.251832008,1012.351267,1214.889369,20.51932925,1768.713663,1012.351267,3735.898384,0
-439.9105225,155.728714,18.55667686,1.828204155,11.3485899,-10.93420124,-7.885868073,7.038117409,0.413257599,-1.388190627,6.572910309,5.248931885,1.488090873,1.858169794,2.484957457,4.116231918,2.989793301,-1.490009546,-2.804049015,-3.994709969,1174.056317,1301.351637,21.22364417,2279.592115,1174.056317,2027.025044,0
-544.0529175,96.1489563,-5.187115192,7.676307678,6.292983055,-12.86008835,-7.356631279,-9.415216446,-1.928872466,4.03690052,-10.41706944,-5.454236984,1.911079288,-7.511086941,-2.15569663,1.089314461,-8.766280174,-6.763847828,-3.853203535,-7.327191353,2169.180213,1620.449222,19.79320136,3884.674782,2169.180213,3450.688644,0
-417.7944946,157.4207458,8.707494736,-9.669676781,10.16021156,-16.62100983,-25.48973656,0.151713446,2.678365469,-15.56436825,-13.7654438,-1.543648601,-6.604782104,-15.65009594,-12.26167965,-8.734841347,-8.3836689,-5.604417801,-7.767878056,-12.59477425,1351.104996,1329.138665,22.25564004,2689.044331,1351.104996,3221.772464,0
-547.0566406,117.937027,-3.157907963,10.65178967,16.82035637,-12.11094284,2.177681208,11.6432848,-4.863808632,-2.468241453,2.290236235,-3.326453447,1.299652576,3.210717678,-5.257354259,-3.856548786,2.081755161,-2.321370363,-4.234584808,0.87380898,1952.832959,1716.46683,17.84215565,3648.096839,1952.832959,6647.594782,0
-444.3453064,134.3767853,-12.51410961,2.925100565,4.943984509,-24.1150856,-8.043264389,6.973659992,2.909819126,-3.385063887,-3.689032078,-0.264991581,-7.266839981,-6.747193336,-2.215755939,-11.09820938,-7.429771423,-0.035808429,-6.597784042,-4.440700531,1917.089412,1490.244532,21.62045519,3300.849382,1917.089412,2831.155971,0
-428.3337402,152.5242767,16.21373749,-2.917567015,0.157713205,-20.51375198,-12.47759628,3.412126541,0.187636346,-5.282566547,-7.789443016,-2.980660915,1.441791296,-8.834253311,-8.524785995,7.465240002,0.751369953,-15.28542805,-5.552639484,2.914705753,1396.596573,1367.531477,21.28715949,2793.968023,1396.596573,2665.82799,0
-461.9230652,119.317955,-36.45091248,10.70824814,-0.712930322,-17.79481316,17.88178253,-6.225279808,-16.21850967,0.574274302,-13.86383438,-9.445933342,-2.857230186,-6.511815071,6.303081989,0.504786015,-7.444131374,1.275733829,-3.955288887,-5.359735012,2529.876739,1985.268306,20.5609177,4436.38746,2323.956539,6543.606638,0
-454.3122253,126.2718658,-30.69125938,-1.73261559,4.86686039,-8.213151932,17.64507103,2.800075293,-10.01019764,3.035336494,-6.435790062,-7.019539833,1.950525761,-0.854554951,0.975769401,-6.680608273,-14.04428387,-2.651082754,-2.50011158,-8.85255146,1990.464002,1694.625041,21.11763975,3685.569586,1990.464002,6205.248793,0
-363.9715271,138.1936188,-16.06048965,-9.04061985,-2.073050737,-22.16176414,-1.328337193,6.209025383,-4.45757246,-3.130172491,-2.855176449,1.682501912,-0.28489098,-13.44732761,-9.573413849,-3.111775398,-8.039116859,-7.363972664,-8.888280869,-10.65351868,1770.300345,1568.577611,22.24432408,3528.433866,1770.300345,2692.458684,0
-579.7114258,120.2501297,6.353600979,40.35393906,14.47357273,-10.65588188,11.19608974,6.902300835,14.77040195,11.92195797,-3.242365599,12.01358509,7.768377304,-3.710075378,3.144826651,-3.123011589,-2.872484446,0.76049304,-3.228752851,1.405574679,1801.892909,1870.815437,22.23068185,3725.540516,1801.892909,3360.128239,0
-645.8460693,115.0639572,-21.36101723,19.70129013,12.59484291,-11.15247536,19.31000519,10.65864468,0.479449511,11.04994965,-0.624984026,-0.846764326,7.243846893,2.358918428,0.832443953,-1.682851791,-0.152878329,3.559171438,-2.751726627,-3.337014198,2366.1931,1795.800969,20.3912094,4188.453852,2366.1931,5540.931204,0
-518.6729736,120.7980576,26.92930031,18.03510857,-0.652180314,-23.64802551,-4.457046986,6.283709526,-0.113814779,1.958248138,-1.632133007,-8.189936638,-6.445786953,-6.681443214,-7.865862846,-3.109554768,-1.435278654,-6.8671422,-8.240286827,-3.988127947,1309.241389,1514.079015,20.75059644,2542.400981,1309.241389,2015.780457,0
-484.0859375,172.5413055,-44.53746033,21.35257912,11.25261688,-19.69121933,17.44676781,-0.917805552,-1.220920801,1.722039819,-23.19926453,8.151940346,16.16199303,-12.93038082,0.638817847,-1.509984255,-14.36044312,-1.887317657,-3.499037743,-2.089529514,1931.830046,1701.570635,22.60982886,3863.690044,1931.830046,5120.616236,0
-470.0187988,126.4493942,14.9655962,7.786961555,-4.884470463,-11.95751572,3.451959848,6.543922424,16.5238018,6.513367653,-12.95692539,3.800415039,4.962728024,-8.183621407,5.044283867,1.117902637,-12.76329517,-1.849298835,1.932512522,-4.337121487,1601.235012,1539.630141,22.29277414,2898.14226,1601.235012,3168.705149,0
-594.4872437,134.1118622,23.15980721,13.79368496,0.995650411,-15.13861275,-6.834441662,-0.561034024,8.200803757,1.243029118,-10.63167572,-4.684281826,-14.9864645,-19.84996796,1.331729293,1.884344697,-6.661124229,-2.742312908,-5.460277081,-5.542594433,1596.503286,1466.748749,21.35585749,2959.597565,1596.503286,3439.885426,0
-568.2839355,112.6659012,-0.269570887,12.8862257,5.485663891,-13.45418739,8.417607307,9.276750565,-0.617451489,3.974468708,2.607890606,-0.806117535,-4.308507442,-4.884283066,1.715298653,1.827907205,-2.933783293,-4.433127403,-3.021220207,-0.586677849,2013.625313,1780.613268,19.87700003,4095.174632,2013.625313,4273.842286,0
-468.3446655,123.3907623,14.30626297,2.371883154,8.075425148,-6.448633671,-0.760160208,14.38389969,11.19084358,-3.007359266,-4.391540051,5.805028915,5.515516281,-1.51364851,-1.556276083,1.457605839,1.19632709,-3.311395168,-4.328743458,-1.003693223,1780.401079,1669.557623,21.53043918,3589.389535,1780.401079,3125.906827,0
-501.9725647,142.9794312,-11.99489403,-15.15715027,13.34880638,-12.64174366,-15.48808289,7.994251728,4.492275238,-5.279714584,-0.914816797,-2.722933054,-6.000574112,-1.728785992,-5.046117306,-11.8763876,-9.487771034,-5.773732662,-5.213619709,-7.083902359,1490.451909,1379.561737,22.33726429,2888.649164,1490.451909,2720.187625,0
-417.493103,131.9416656,6.821996212,4.986317635,15.03761101,3.9698627,2.448821306,-0.340729982,4.175836086,4.047221661,-1.740623713,6.678654194,4.660757065,-8.537322044,-6.526446342,-1.157989621,-0.704761744,-0.003692251,-1.191228032,-3.35068655,1455.348105,1552.975309,20.15090464,3047.283794,1455.348105,2715.695799,0
-378.0084839,193.6282196,25.46311188,16.69794273,10.81700039,-6.088083267,5.449337006,3.213220835,4.703595638,2.239828825,-7.837733269,2.698240757,2.550900459,-5.340546608,0.226875097,-2.358252048,-0.031363219,1.567635894,-11.08277988,-2.087887764,824.8827881,1184.654552,20.91175868,1302.802507,824.8827881,991.5623195,0
-567.7650757,129.867218,4.132214069,25.51728821,5.309315205,-15.6954422,13.13749409,4.59290123,-4.503716469,1.191807866,-5.481589794,1.180639744,0.380714744,-5.171760559,5.554286003,-0.06875141,-6.383568764,2.559641361,-0.307965577,-1.456313848,1927.20087,1895.490375,20.07169718,3964.616642,1927.20087,3453.417719,0
-495.0399475,138.4490051,11.44597149,12.63218021,5.978512287,-15.34081554,1.494392395,5.790735722,-0.499886543,1.895385742,-0.65962261,1.965739369,3.343244553,-3.914867163,-2.890216351,2.268015623,2.510908127,1.376315951,0.003024136,-1.341893673,1453.85467,1632.086012,18.99299008,3098.24673,1453.85467,2360.167679,0
-406.9276123,155.3635101,-12.90108871,14.84137154,1.235218048,-22.06491089,2.962481737,-5.176791191,-4.285476208,-3.006623507,-19.0368042,-4.141154289,0.279873073,-11.7353735,-4.678201199,-4.10424614,-3.512418747,1.032520652,-5.322752953,-4.395202637,1690.356489,1465.135529,21.10377072,2844.681141,1690.356489,5242.835865,0
-535.6890869,127.2837906,28.49930191,10.05049801,16.02438354,-0.768435597,-5.887719631,5.387467861,8.475886345,4.329000473,2.102873325,1.025632024,0.329747647,1.669192553,1.232312799,-3.749687672,-4.367041588,-0.020950824,-2.946935892,-7.550355434,1227.510676,1439.499799,20.26150454,2615.347929,1227.510676,2560.811937,0
-272.8445435,195.5591278,-17.16191864,6.917141438,12.14566803,-13.64591885,8.140294075,3.365252018,5.663884163,18.73159981,5.153082371,9.11274147,11.5179739,-3.375024557,2.04152441,6.862163067,2.804188251,4.371804714,3.653489113,6.290490627,1014.302834,1341.759586,20.29657663,1950.909515,1014.302834,1976.650793,0
-441.5466003,195.5847626,-7.388601303,20.07831764,8.565797806,-22.84420013,3.947566032,8.508856773,12.95037079,6.014576435,-6.530060291,12.6311264,3.258027315,-8.539355278,10.03100109,1.65387392,-3.704080105,4.918017864,-3.029222488,2.207149982,1065.281037,1458.050116,21.07028129,2119.208757,1065.281037,1617.488366,0
-606.6941528,154.380188,-6.141029358,27.00587654,15.25389481,-9.466219902,20.75181007,7.308078766,-2.272830725,10.02943039,-2.99616456,-1.774273515,6.202628613,5.468210697,11.36445713,3.412513971,0.094921641,6.737032413,-1.62618804,1.577295065,1352.874634,1773.216169,20.09277715,3162.450036,1352.874634,2557.866145,0
-695.6002808,78.68656158,8.570671082,-10.41096592,3.92620492,6.345784187,-1.905391216,-2.645061255,2.207782507,0.918801785,-5.215962887,-5.90796423,-1.357651114,0.899209142,-0.338224828,-2.464569092,-4.323815823,-4.337508678,-1.898541808,-1.05938983,2446.741089,1894.65328,14.98123359,4606.48019,1593.226755,7491.415065,0
-514.9389648,111.2439651,39.59062195,11.9868927,5.916162968,-0.580739856,3.608773947,9.3472929,2.430577278,-7.669694424,-7.195552349,0.807587683,3.07600379,-1.981206536,-5.5959692,-5.995017529,-4.508355141,-1.837031245,-1.848993421,-3.371858597,1520.8519,1425.685429,19.03277144,3043.036882,1520.8519,3162.770939,0
-497.7835388,91.8345871,37.26861191,15.90021992,11.00903797,4.425296783,3.024794579,5.091727734,1.819727778,-5.575976372,-6.868155479,-1.784608245,-1.39683795,-5.210437775,-5.452612877,-3.337461948,-2.093444347,-2.268373251,-3.035130501,-2.402542353,1575.338689,1491.143392,18.81368845,3232.648983,1575.338689,2816.095409,0
-427.6976929,188.5582886,-55.08440781,44.13246918,13.88326454,-21.17596245,31.42431259,-1.933850408,5.946805477,24.15060043,-9.845938683,7.413152695,6.881104946,-8.111772537,12.08736324,0.922291756,-1.475182176,9.170125961,-5.146186352,1.701334834,1719.993038,1970.667388,20.80897077,3975.109012,1719.993038,3344.374072,0
-435.0549316,112.1613541,12.37724209,15.17660141,9.147165298,-18.39167976,-7.815824032,4.249614239,-2.99826479,-5.990463257,-2.54413867,0.993287206,0.934307218,-0.898960769,-2.876026392,-5.480902672,-2.467135191,-0.152106911,-4.897872448,-4.741071224,1514.871989,1609.528564,20.03792958,3134.970022,1514.871989,3780.81206,0
-461.7137451,137.577652,30.34779167,-10.38146019,-24.67397499,-11.95859337,3.738846064,1.10312748,7.834830284,-3.068726301,-20.73841667,-0.505869627,12.69335651,2.174603701,0.329654694,-2.340627909,-2.697650194,4.753698349,2.233238935,-2.610997677,1031.854996,1060.861264,22.70814217,1442.201126,1031.854996,1823.071711,0
-569.769043,94.02619171,6.756667137,0.970643282,8.397941589,-7.373651505,-10.08374977,1.377384663,5.755520821,-1.353208899,-5.837286949,-3.988790989,-8.509763718,-9.773864746,-3.068075418,-6.024651527,-8.944067001,-3.172901154,-5.132057667,-8.593883514,1789.703042,1641.414669,21.01531645,3491.210938,1789.703042,5493.344213,0
-490.5934753,176.2662506,-44.9968338,14.01301575,8.072162628,-12.66334057,23.08457375,-10.55705643,-9.883563995,16.9824295,-8.908074379,0.929445863,16.06683159,-2.972301722,-1.159052849,-0.653372586,-2.687121391,5.016843319,0.409678519,1.557197332,1914.251163,1784.00475,19.53902058,3840.956577,1914.251163,3031.649557,0
-521.8098145,158.0111084,-29.67152214,16.55985832,11.25284195,-14.69393635,7.898547173,-2.915413618,4.205878258,5.674391747,-13.92968178,4.04598093,1.939287663,-10.74079704,5.858580112,-1.454260468,-8.927820206,-1.771717787,-8.097378731,-2.160403252,1854.187261,1785.792009,22.0340041,3815.974746,1854.187261,3668.634421,0
-433.5714111,130.6593933,-7.338593483,-8.214143753,0.662870228,-14.93898106,-11.61769485,1.653865457,13.70840454,0.352187693,-9.472974777,14.42738152,13.8588953,-8.960229874,-3.467773914,7.357094288,0.967104733,-10.6249609,-10.47057629,1.324557781,1927.292161,1667.839397,22.88067395,3983.852653,1927.292161,3090.805291,0
-486.6211548,129.128067,5.338693142,4.061944485,20.05235481,1.928424835,0.721266091,7.493210793,3.924303055,-0.953654468,-1.294618011,5.667071342,6.226171017,-2.401408911,-1.782479167,2.09486413,-0.273446113,0.413893849,0.785534143,-3.807703972,1572.029971,1525.325647,19.85480803,3224.904615,1572.029971,3123.481322,0
-582.060791,109.0669479,19.54338455,11.95722294,23.3058815,2.328162909,-6.738959312,7.998709679,11.62089443,0.232058868,-6.290433884,-5.092124462,-5.895689487,-9.366191864,-8.163009644,-4.111472607,-5.472565174,-8.593536377,-5.573670387,-1.532606602,1751.547838,1417.708589,19.50115902,3143.463844,1751.547838,4197.159298,0
-476.2912292,152.9235535,19.69283867,11.22386265,13.38365555,-1.170618892,12.47951412,20.76646042,11.91560173,-0.326030999,-4.812108517,5.757638931,4.120941639,-8.605462074,-4.280024529,1.302149296,-2.858034134,-4.060040951,-3.9680233,-2.347066641,1114.639734,1455.614689,21.73572598,2621.343568,1114.639734,1840.41015,0
-354.2728882,169.7039337,-14.96062183,21.90488625,9.890955925,-11.61693001,7.552239418,-3.994606733,9.257064819,6.86871767,-8.455510139,14.62043571,-0.910501122,-13.29411316,13.34172249,0.348105699,-7.105034828,4.523605347,-6.318406582,-0.097644806,1844.51466,1740.253876,23.13896418,3702.307413,1844.51466,4733.381531,0
-496.4289551,142.8222198,20.63254166,48.34036255,32.6708107,-21.44732285,-1.132830501,11.81572151,-12.31822681,-8.930568695,3.336061478,-1.499093413,-4.510347843,-4.478183746,-7.490043163,-6.543492794,-2.827540159,-5.082228184,-7.66218996,-5.260424137,1235.732919,1637.264895,21.97900151,3068.51835,1235.732919,2338.73942,0
-451.0878601,164.9646759,-14.01922417,2.91415143,20.32719994,-3.420354128,0.306422949,2.54145813,11.05167484,12.83532906,-2.913982391,3.086807489,5.641741753,-6.179688454,-0.688897312,3.042097092,1.461773992,3.383399487,-3.217674732,-2.912827015,1486.283487,1608.025395,21.35378476,3381.540698,1486.283487,2012.365326,0
-475.6526794,159.4458466,-28.12600517,-3.744122744,1.52863121,-17.25519371,0.546449125,-10.34087086,-6.876869202,6.114661217,-8.434924126,-4.322185993,2.265092134,-2.264786959,3.109398603,-2.465419531,-4.412355423,3.826338053,-2.676496983,-3.759205103,1792.660483,1639.740316,18.15251248,3572.651708,1792.660483,2993.971001,0
-334.0058289,214.9571991,-48.05283356,25.15095139,23.41960526,-31.08747292,9.132331848,7.90526104,-3.546340942,9.972294807,-1.305205226,-4.375133991,1.040783525,0.371924192,-4.943933487,-6.871185303,6.856684685,-2.63916254,-10.64300537,10.01607704,1566.68245,1547.268293,24.03176168,3261.149089,1566.68245,3533.795056,0
-470.6766663,121.9734268,-4.599087715,10.62039185,21.29716301,5.58346796,10.52026558,0.874118328,-2.760732889,0.501279116,-13.19840622,-7.812678814,2.090241909,-6.477147579,-0.773071468,2.482227087,-7.762158871,-2.951410294,-1.711198926,-8.831192017,1600.237945,1585.053649,20.49459445,3186.182776,1600.237945,3438.38742,0
-463.2732544,106.2509079,-12.80771446,15.2627182,16.94791985,-17.61167145,7.222344398,20.0534153,-7.849356651,-7.107194424,11.14521599,2.309186935,-12.03576374,-8.419397354,-4.893678665,-5.331067085,-0.87856096,-1.550020337,-6.725480556,-6.443319321,2122.660991,1651.552981,21.18912597,3814.975472,2122.660991,3266.917287,0
-396.9145813,169.7598572,17.74668884,1.358284473,16.79593849,6.95754528,13.97337818,19.46578598,10.59232807,5.243237019,2.488200665,2.381315947,4.769818306,3.601207495,2.271289349,3.651552916,1.461026311,-4.494445324,-0.81833595,9.238524437,859.7168875,1192.971645,20.118463,1699.87859,859.7168875,2265.397021,0
-462.3607483,112.6432114,-10.11107922,8.73819828,22.04260445,-6.458089828,-8.68687439,0.260960758,10.59762001,7.773293972,-12.81018925,-7.788262367,3.286487579,-8.056099892,-6.119010448,0.662709236,-5.956168652,-3.42261076,-4.252206326,-11.71018791,2245.989123,1637.846226,22.00162912,4005.586846,2245.989123,5063.63743,0
-525.2041626,68.92405701,12.89668083,23.69769859,7.592981815,-13.60745049,-3.081774473,1.700921655,4.560713768,4.892465591,-3.509261608,-4.058590889,-4.927731991,-1.819030762,4.226374626,-8.039392471,-8.303886414,9.005612373,0.534236789,-11.06136799,2427.508924,1780.326544,20.44858628,4294.126999,2427.508924,6082.583028,0
-441.9630127,168.4806824,29.2694416,12.57755089,5.578757286,-2.84052968,8.442824364,1.615966797,0.018060436,5.265542984,-1.016343713,-0.796543419,1.745610714,1.735365868,3.188775301,1.933542252,0.579734147,-4.786858559,-4.998785496,3.843012571,835.2475737,1290.87933,19.92385613,1484.170603,835.2475737,2270.694508,0
-452.6736755,144.1879883,-13.56837559,22.59280968,11.61676788,-17.60691261,5.691501617,-4.749710083,-3.563692808,7.801333427,-9.175337791,1.738821387,5.833626747,-16.61350822,-7.102839947,0.496083379,-12.65426064,-11.31986332,-6.473413944,-3.929902554,1951.692088,1872.315497,22.20562933,4253.90625,1951.692088,4747.148497,0
-451.5690613,120.2213364,13.72945213,7.421587944,3.21000123,-14.15181255,-5.255112648,7.368105888,9.015516281,2.941505194,3.59945941,4.841052055,-8.131424904,-8.084786415,-0.789082587,-7.14934206,-2.815133572,0.449537218,-7.396152496,0.21750237,1488.792637,1522.290633,21.83012485,2864.416788,1488.792637,2726.638721,0
-599.3652954,146.3696594,11.73826599,2.726145744,6.832396507,-1.497347832,12.48118973,11.94025707,3.480019331,4.449149132,0.494592547,-4.699712753,-7.782364368,-7.193475723,-3.605675459,-5.050569057,-3.370292425,0.502866387,-2.355049372,-1.451372147,1532.310849,1429.468356,19.41648536,2894.394985,1532.310849,4623.034362,0
-570.3321533,137.7088165,29.66496086,0.197926179,2.241202831,6.472090244,18.61523247,15.68918896,5.044840336,4.796288967,5.055587292,1.71183753,-4.680675983,-10.4425087,-7.424507618,-5.003517151,-6.826674461,-2.193908453,1.350417972,-1.957262635,1116.132058,1272.242522,19.69193751,2143.690952,1116.132058,2261.147954,0
-494.2523499,117.1381989,2.893834591,-28.49485588,-17.00001335,-30.41001892,-35.09879303,-7.773515701,3.916049719,-12.34725857,-14.92925262,-1.401719213,-3.239998579,-13.56080437,-7.851858139,1.977000356,-4.047187328,-12.4105711,-6.059464931,2.494923592,1554.522,1307.272242,21.40129413,2871.661519,1554.522,2783.910281,0
-393.1344299,189.470047,20.40067863,23.0490799,25.60645676,7.229727745,21.84443092,14.99171066,6.39960146,11.72566509,5.086657524,8.767463684,14.23002243,7.154903412,7.543970585,9.159826279,10.60878563,12.54030895,4.225483418,2.044619322,409.1011308,837.3054118,19.90791163,546.3526526,409.1011308,882.5089444,0
-458.6421814,106.4970322,-0.401835352,11.27197838,3.559489965,-29.0537796,-17.96717262,-1.971476316,-0.624164045,-4.10155344,-7.156376362,-4.055577755,-6.409072876,-4.475452423,2.445050001,-4.893246651,-4.16685915,2.91765523,-7.806756973,-6.804798126,2145.463408,1646.472076,18.65580918,3531.394676,2020.727163,6366.895976,0
-459.4108582,183.1880188,41.34417343,16.05397034,14.76248837,-11.06346703,-7.787833691,11.6339798,12.88315678,1.678277373,-3.492302418,7.662281036,14.03904629,1.908269882,-5.239409924,-2.120099068,-2.169216871,-5.091814995,-9.181020737,-5.593723774,667.4322198,963.5204185,20.6015896,1043.241279,667.4322198,1910.54061,0
-586.0916138,114.3174057,15.06122589,10.87206364,16.18685532,-10.79393959,-13.67385006,0.917570949,-2.042756557,-8.536904335,-4.869335175,-5.443955421,-13.08974934,-11.44493866,-3.192199707,-4.138245583,-8.322944641,-6.406488895,-3.162853956,-0.503768027,1805.009191,1555.09543,19.41998983,3342.069404,1805.009191,4064.158545,0
-530.6595459,104.8043671,-3.350749016,26.16631126,-6.950764179,-22.6614933,5.182655811,-10.1508646,-1.199384928,-0.019591257,-20.44319916,6.844511032,7.226624966,-17.19339371,-0.26100263,0.876666188,-8.017439842,-0.696247756,-9.406495094,-8.545690536,2386.062277,2067.738193,20.90475257,4669.874812,2302.827547,6711.82529,0
-571.4451904,84.1027298,-12.72661018,-3.464801311,13.40426254,-2.573870182,-0.044717059,9.400396347,3.917318583,-2.681056976,-1.28682375,0.64025718,-7.651192188,-13.96068192,-7.229161739,-5.153234482,-9.859531403,-8.908038139,-7.792068958,-6.541918278,1820.103262,1784.046238,20.16126829,4026.321766,1820.103262,2644.190607,0
-392.0281372,128.693512,-2.749419212,1.081907153,16.60686684,-14.24401283,-11.94776821,14.04094505,7.679762363,-10.79781246,-1.01540041,14.47099018,4.665711403,-2.280012131,3.915161848,-4.791052818,-10.09466076,2.356282234,-1.025309443,-13.32640266,1750.732887,1632.244567,22.0024174,3616.619731,1750.732887,3322.588497,0
